Sample,Species,Site,Lat,Lon,Depth,Twoa23,SD_Twoa23,Discordant
1747,Neogloboquadrina incompta,,53.04,-33.53,(0-200),7.13,1.60,
1748,Neogloboquadrina incompta,,50.97,-43.22,(0-200),9.11,1.59,
1749,Neogloboquadrina incompta,,-43.24,-79.99,(0-200),10.14,1.91,
1750,Neogloboquadrina incompta,,-35.22,-73.49,(0-200),11.42,1.27,
1751,Neogloboquadrina incompta,,-40.62,25.61,(0-200),13.66,1.63,discordant
1752,Neogloboquadrina incompta,,-40.62,25.61,(0-200),13.66,1.63,discordant
1753,Neogloboquadrina incompta,,-35.25,-73.42,(0-200),11.40,1.22,
1754,Neogloboquadrina incompta,,-35.22,-73.32,(0-200),11.39,1.22,
1755,Neogloboquadrina incompta,,-27.47,-71.53,(0-200),12.73,1.51,
1756,Neogloboquadrina incompta,,57.03,-10.06,(0-200),10.58,0.97,
1757,Neogloboquadrina incompta,,37.75,-27.19,(0-200),16.68,2.08,
1758,Neogloboquadrina incompta,,-50.74,-3.21,(0-200),1.86,0.72,discordant
1759,Neogloboquadrina incompta,,-43.22,-75.95,(0-200),10.22,1.58,
1760,Neogloboquadrina incompta,,-42.04,-75.32,(0-200),10.52,1.63,
1761,Neogloboquadrina incompta,,-49.13,6.71,(0-200),3.21,0.80,
1762,Neogloboquadrina incompta,,-40.81,13.72,(0-200),12.69,1.26,discordant
1763,Neogloboquadrina incompta,,-27.50,-71.50,(0-200),12.80,1.61,
1764,Neogloboquadrina incompta,,40.58,-10.35,(0-200),14.38,1.70,
1765,Neogloboquadrina incompta,,-35.22,-73.12,(0-200),11.82,1.13,
1766,Neogloboquadrina incompta,,-34.75,17.36,(0-200),14.96,2.48,
1767,Neogloboquadrina incompta,,-29.94,-73.29,(0-200),12.62,2.04,
1768,Neogloboquadrina incompta,,37.83,-9.51,(0-200),15.52,1.57,discordant
1769,Neogloboquadrina pachyderma,,-50.16,5.75,(25-280),2.41,0.45,
1770,Neogloboquadrina pachyderma,,55.01,-28.27,(25-280),7.81,1.34,
1771,Neogloboquadrina pachyderma,,-50.95,-7.50,(25-280),1.65,0.52,discordant
1772,Neogloboquadrina pachyderma,,-49.73,-8.77,(25-280),2.04,0.62,
1773,Neogloboquadrina pachyderma,,-56.00,-115.00,(25-280),5.14,0.63,discordant
1774,Neogloboquadrina pachyderma,,-43.82,51.32,(25-280),5.12,1.64,
1775,Neogloboquadrina pachyderma,,-48.23,-11.03,(25-280),3.19,0.83,
1776,Neogloboquadrina pachyderma,,-50.16,5.75,(25-280),2.41,0.45,
1777,Neogloboquadrina pachyderma,,56.44,-27.80,(25-280),8.19,1.04,
1778,Neogloboquadrina pachyderma,,-50.95,-7.50,(25-280),1.65,0.52,
1779,Neogloboquadrina pachyderma,,35.57,-32.55,(25-280),16.76,1.77,discordant
1780,Neogloboquadrina pachyderma,,-50.95,-7.50,(25-280),1.65,0.52,
1781,Neogloboquadrina pachyderma,,-55.00,-120.00,(25-280),5.58,0.58,discordant
1782,Neogloboquadrina pachyderma,,-40.81,13.72,(25-280),11.92,1.38,
1783,Neogloboquadrina pachyderma,,59.71,-27.36,(25-280),8.12,0.75,
1784,Neogloboquadrina pachyderma,,40.12,134.00,(25-280),3.67,2.81,
1785,Neogloboquadrina pachyderma,,-50.95,-7.50,(25-280),1.65,0.52,discordant
1786,Neogloboquadrina pachyderma,,64.91,-29.29,(25-280),6.77,0.73,discordant
1787,Neogloboquadrina pachyderma,,57.90,-25.96,(25-280),8.43,0.74,
1788,Neogloboquadrina pachyderma,,-49.73,-8.77,(25-280),2.04,0.62,discordant
1789,Neogloboquadrina pachyderma,,66.97,7.64,(25-280),7.49,0.81,
1790,Neogloboquadrina pachyderma,,62.44,-4.00,(25-280),6.49,1.38,
1791,Neogloboquadrina pachyderma,,80.47,8.21,(25-280),2.92,0.82,
1792,Neogloboquadrina pachyderma,,-48.23,-11.03,(25-280),3.19,0.83,
1793,Neogloboquadrina pachyderma,,60.78,3.71,(25-280),8.64,0.85,
1794,Neogloboquadrina pachyderma,,-46.37,7.04,(25-280),4.89,0.91,
1795,Neogloboquadrina pachyderma,,-46.37,7.04,(25-280),4.89,0.91,
1796,Neogloboquadrina pachyderma,,67.04,-6.59,(25-280),2.97,0.95,
1797,Neogloboquadrina pachyderma,,-50.40,-14.08,(25-280),2.67,0.83,discordant
1798,Neogloboquadrina pachyderma,,67.16,-9.31,(25-280),1.12,1.20,
1799,Neogloboquadrina pachyderma,,67.00,-6.21,(25-280),3.00,0.83,
1800,Neogloboquadrina pachyderma,,68.17,-11.54,(25-280),0.69,1.09,
1801,Neogloboquadrina pachyderma,,68.43,-13.87,(25-280),0.43,0.74,
1802,Neogloboquadrina pachyderma,,69.45,-14.54,(25-280),0.42,0.74,
1803,Neogloboquadrina pachyderma,,-50.40,-14.08,(25-280),2.67,0.83,
1804,Neogloboquadrina pachyderma,,68.53,-10.67,(25-280),0.52,0.81,
1805,Neogloboquadrina pachyderma,,63.52,-0.70,(25-280),6.11,1.51,
1806,Neogloboquadrina pachyderma,,52.71,-36.09,(25-280),6.19,1.13,
1807,Neogloboquadrina pachyderma,,-50.40,-14.08,(25-280),2.67,0.83,discordant
1808,Neogloboquadrina pachyderma,,58.21,-47.37,(25-280),4.47,0.58,
1809,Neogloboquadrina pachyderma,,41.76,-47.35,(25-280),12.95,1.70,discordant
1810,Neogloboquadrina pachyderma,,-49.01,-12.70,(25-280),3.34,0.84,
1811,Neogloboquadrina pachyderma,,42.98,-55.25,(25-280),11.10,1.70,
1812,Neogloboquadrina pachyderma,,73.77,2.38,(25-280),0.47,0.84,
1813,Neogloboquadrina pachyderma,,-48.23,-11.03,(25-280),3.19,0.83,
1814,Neogloboquadrina pachyderma,,75.60,1.30,(25-280),0.13,0.67,
1815,Neogloboquadrina pachyderma,,-46.37,7.04,(25-280),4.89,0.91,discordant
1816,Neogloboquadrina pachyderma,,68.90,-11.85,(25-280),0.45,0.70,discordant
1817,Neogloboquadrina pachyderma,,-49.01,-12.70,(25-280),3.34,0.84,
1818,Neogloboquadrina pachyderma,,72.25,-9.23,(25-280),0.67,0.51,
1819,Neogloboquadrina pachyderma,,49.00,150.33,(25-280),1.24,1.23,
1820,Neogloboquadrina pachyderma,,65.67,-3.71,(25-280),3.82,1.33,
1821,Neogloboquadrina pachyderma,,50.69,-21.87,(25-280),11.18,0.74,
1822,Neogloboquadrina pachyderma,,69.48,-9.51,(25-280),1.29,0.91,
1823,Neogloboquadrina pachyderma,,69.98,-18.08,(25-280),0.52,0.57,
1824,Neogloboquadrina pachyderma,,-49.01,-12.70,(25-280),3.34,0.84,
1825,Neogloboquadrina pachyderma,,71.78,1.60,(25-280),4.27,0.86,
1826,Neogloboquadrina pachyderma,,62.97,2.70,(25-280),8.19,0.90,
1827,Neogloboquadrina pachyderma,,-45.75,82.93,(25-280),8.37,0.92,discordant
1828,Neogloboquadrina pachyderma,,50.42,167.73,(25-280),4.02,1.19,discordant
1829,Neogloboquadrina pachyderma,,72.92,-14.99,(25-280),1.27,0.85,
1830,Neogloboquadrina pachyderma,,70.00,-17.51,(25-280),0.68,0.43,discordant
1831,Neogloboquadrina pachyderma,,52.50,-22.07,(25-280),10.50,0.86,
1832,Neogloboquadrina pachyderma,,79.99,2.75,(25-280),2.90,0.72,
1833,Neogloboquadrina pachyderma,,79.99,-0.87,(25-280),2.34,1.12,
1834,Neogloboquadrina pachyderma,,41.76,-47.35,(25-280),12.95,1.70,discordant
1835,Neogloboquadrina pachyderma,,48.61,150.43,(25-280),1.68,1.46,
1836,Neogloboquadrina pachyderma,,-47.02,7.96,(25-280),4.61,0.74,discordant
1837,Neogloboquadrina pachyderma,,65.53,-4.15,(25-280),3.71,1.29,
1838,Neogloboquadrina pachyderma,,70.33,-10.63,(25-280),0.97,0.74,
1839,Neogloboquadrina pachyderma,,70.57,-12.72,(25-280),0.76,0.82,
1840,Neogloboquadrina pachyderma,,70.01,-12.42,(25-280),0.67,0.83,
1841,Neogloboquadrina pachyderma,,70.36,-18.21,(25-280),0.63,0.61,
1842,Neogloboquadrina pachyderma,,70.42,-18.95,(25-280),0.53,0.77,
1843,Neogloboquadrina pachyderma,,-47.02,7.96,(25-280),4.61,0.74,discordant
1844,Neogloboquadrina pachyderma,,70.44,-16.04,(25-280),0.58,0.57,
1845,Neogloboquadrina pachyderma,,71.29,-14.07,(25-280),0.63,0.54,
1846,Neogloboquadrina pachyderma,,71.67,-14.32,(25-280),0.74,0.55,
1847,Neogloboquadrina pachyderma,,71.73,-15.58,(25-280),0.76,0.65,
1848,Neogloboquadrina pachyderma,,50.69,-21.87,(25-280),11.18,0.74,
1849,Neogloboquadrina pachyderma,,72.92,-13.98,(25-280),1.12,0.76,
1850,Neogloboquadrina pachyderma,,66.97,7.64,(25-280),7.49,0.81,
1851,Neogloboquadrina pachyderma,,62.37,-0.98,(25-280),7.27,1.29,
1852,Neogloboquadrina pachyderma,,70.00,3.99,(25-280),5.88,0.77,
1853,Neogloboquadrina pachyderma,,75.00,0.18,(25-280),-0.08,0.56,
1854,Neogloboquadrina pachyderma,,42.98,-55.25,(25-280),11.10,1.70,
1855,Neogloboquadrina pachyderma,,-43.82,51.32,(25-280),5.12,1.64,
1856,Neogloboquadrina pachyderma,,68.19,12.30,(25-280),7.30,0.91,
1857,Neogloboquadrina pachyderma,,68.23,12.47,(25-280),7.31,1.01,
1858,Neogloboquadrina pachyderma,,-47.75,8.00,(25-280),4.27,0.72,
1859,Neogloboquadrina pachyderma,,66.68,7.57,(25-280),7.59,0.79,
1860,Neogloboquadrina pachyderma,,51.09,-43.22,(25-280),8.31,1.47,
1861,Neogloboquadrina pachyderma,,72.20,-13.00,(25-280),0.94,0.63,
1862,Neogloboquadrina pachyderma,,75.91,41.01,(25-280),0.16,0.76,
1863,Neogloboquadrina pachyderma,,50.97,-43.22,(25-280),8.44,1.44,
1864,Neogloboquadrina pachyderma,,51.27,167.73,(25-280),3.82,1.24,
1865,Neogloboquadrina pachyderma,,68.26,12.34,(25-280),7.34,0.89,
1866,Neogloboquadrina pachyderma,,-47.02,7.96,(25-280),4.61,0.74,
1867,Neogloboquadrina pachyderma,,67.75,11.18,(25-280),7.49,0.92,
1868,Neogloboquadrina pachyderma,,-47.75,8.00,(25-280),4.27,0.72,discordant
1869,Neogloboquadrina pachyderma,,81.33,15.30,(25-280),2.40,0.79,
1870,Neogloboquadrina pachyderma,,79.98,7.52,(25-280),3.19,0.95,
1871,Neogloboquadrina pachyderma,,80.00,4.50,(25-280),2.98,0.67,
1872,Neogloboquadrina pachyderma,,-47.75,8.00,(25-280),4.27,0.72,
1873,Neogloboquadrina pachyderma,,-48.90,6.73,(25-280),3.23,0.81,discordant
1874,Neogloboquadrina pachyderma,,71.64,-8.45,(25-280),0.46,0.67,
1875,Neogloboquadrina pachyderma,,77.26,9.09,(25-280),3.40,0.82,discordant
1876,Neogloboquadrina pachyderma,,-57.95,144.58,(25-280),1.61,0.74,discordant
1877,Neogloboquadrina pachyderma,,-54.19,144.78,(25-280),2.36,0.82,
1878,Neogloboquadrina pachyderma,,-50.16,5.77,(25-280),2.42,0.46,
1879,Neogloboquadrina pachyderma,,-49.02,128.77,(25-280),8.95,0.42,discordant
1880,Neogloboquadrina pachyderma,,-50.16,5.77,(25-280),2.42,0.46,
1881,Neogloboquadrina pachyderma,,-50.16,5.77,(25-280),2.42,0.46,
1882,Neogloboquadrina pachyderma,,-52.94,109.92,(25-280),2.10,0.47,discordant
1883,Neogloboquadrina pachyderma,,-41.72,13.05,(25-280),10.87,1.23,discordant
1884,Neogloboquadrina pachyderma,,71.92,14.36,(25-280),6.23,0.61,discordant
1885,Neogloboquadrina pachyderma,,51.00,148.30,(25-280),0.95,1.34,
1886,Neogloboquadrina pachyderma,,-41.72,13.05,(25-280),10.87,1.23,discordant
1887,Neogloboquadrina pachyderma,,80.27,6.63,(25-280),3.07,0.82,
1888,Neogloboquadrina pachyderma,,72.18,8.58,(25-280),5.03,0.66,
1889,Neogloboquadrina pachyderma,,48.83,150.47,(25-280),1.50,1.32,
1890,Neogloboquadrina pachyderma,,50.11,153.20,(25-280),1.97,0.74,
1891,Neogloboquadrina pachyderma,,53.71,165.01,(25-280),3.07,1.10,
1892,Neogloboquadrina pachyderma,,-46.77,7.59,(25-280),4.76,0.87,
1893,Neogloboquadrina pachyderma,,-46.77,7.59,(25-280),4.76,0.87,
1894,Neogloboquadrina pachyderma,,-47.79,7.10,(25-280),4.37,0.86,
1895,Neogloboquadrina pachyderma,,37.12,-30.03,(25-280),16.18,1.76,
1896,Neogloboquadrina pachyderma,,40.80,-27.45,(25-280),14.70,1.41,discordant
1897,Neogloboquadrina pachyderma,,66.60,-10.52,(25-280),1.23,1.34,
1898,Neogloboquadrina pachyderma,,54.36,-148.47,(25-280),4.51,0.91,
1899,Neogloboquadrina pachyderma,,52.71,-36.09,(25-280),6.19,1.13,
1900,Neogloboquadrina pachyderma,,70.57,-12.72,(25-280),0.76,0.82,
1902,Neogloboquadrina pachyderma,,70.33,-10.63,(25-280),0.97,0.74,
1903,Neogloboquadrina pachyderma,,51.20,167.77,(25-280),3.92,1.22,
1904,Neogloboquadrina pachyderma,,53.40,-27.48,(25-280),8.28,1.28,
1905,Neogloboquadrina pachyderma,,65.51,-7.18,(25-280),2.60,1.07,
1906,Neogloboquadrina pachyderma,,56.93,169.88,(25-280),2.87,1.00,discordant
1907,Neogloboquadrina pachyderma,,50.15,-27.03,(25-280),11.11,0.93,
1908,Neogloboquadrina pachyderma,,70.95,-5.53,(25-280),2.15,0.97,
1909,Neogloboquadrina pachyderma,,57.93,-29.10,(25-280),8.08,0.81,
1910,Neogloboquadrina pachyderma,,46.88,-25.25,(25-280),12.79,0.88,
1911,Neogloboquadrina pachyderma,,-48.32,7.76,(25-280),3.87,0.84,
1912,Neogloboquadrina pachyderma,,54.42,-149.43,(25-280),4.46,0.81,discordant
1913,Neogloboquadrina pachyderma,,43.92,-24.97,(25-280),13.96,1.06,
1914,Neogloboquadrina pachyderma,,-48.32,7.76,(25-280),3.87,0.84,
1915,Neogloboquadrina pachyderma,,71.92,14.36,(25-280),6.23,0.61,
1916,Neogloboquadrina pachyderma,,54.29,-149.61,(25-280),4.46,0.84,discordant
1917,Neogloboquadrina pachyderma,,42.25,-25.67,(25-280),14.22,1.30,
1918,Neogloboquadrina pachyderma,,-48.32,7.76,(25-280),3.87,0.84,
1919,Neogloboquadrina pachyderma,,52.28,-35.25,(25-280),6.54,1.19,discordant
1920,Neogloboquadrina pachyderma,,70.36,-18.21,(25-280),0.63,0.61,
1921,Neogloboquadrina pachyderma,,62.25,-30.22,(25-280),6.53,0.71,discordant
1922,Neogloboquadrina pachyderma,,65.35,-8.29,(25-280),2.39,1.30,
1923,Neogloboquadrina pachyderma,,71.32,-3.55,(25-280),2.60,1.07,
1924,Neogloboquadrina pachyderma,,33.75,-32.16,(25-280),17.86,1.59,discordant
1925,Neogloboquadrina pachyderma,,72.25,-9.19,(25-280),0.67,0.50,
1926,Neogloboquadrina pachyderma,,68.00,0.23,(25-280),5.53,1.30,
1927,Neogloboquadrina pachyderma,,35.41,-29.42,(25-280),16.53,1.87,discordant
1928,Neogloboquadrina pachyderma,,69.34,-3.61,(25-280),4.73,1.02,
1929,Neogloboquadrina pachyderma,,73.23,5.37,(25-280),2.81,0.98,
1930,Neogloboquadrina pachyderma,,69.96,-6.16,(25-280),2.92,0.94,
1931,Neogloboquadrina pachyderma,,38.91,-25.02,(25-280),14.91,1.59,
1932,Neogloboquadrina pachyderma,,70.00,-13.02,(25-280),0.52,0.82,
1933,Neogloboquadrina pachyderma,,68.43,-13.87,(25-280),0.43,0.74,
1934,Neogloboquadrina pachyderma,,62.63,1.19,(25-280),8.30,0.93,
1935,Neogloboquadrina pachyderma,,38.57,-25.04,(25-280),15.00,1.59,
1936,Neogloboquadrina pachyderma,,62.65,1.67,(25-280),8.34,0.89,discordant
1937,Neogloboquadrina pachyderma,,70.07,-6.88,(25-280),2.53,0.91,
1938,Neogloboquadrina pachyderma,,-51.33,-3.32,(25-280),1.49,0.54,
1939,Neogloboquadrina pachyderma,,74.50,5.70,(25-280),2.09,1.05,
1940,Neogloboquadrina pachyderma,,53.06,-20.80,(25-280),10.61,0.87,
1941,Neogloboquadrina pachyderma,,-50.74,-3.21,(25-280),1.78,0.58,
1942,Neogloboquadrina pachyderma,,-54.68,76.63,(25-280),1.63,0.62,
1943,Neogloboquadrina pachyderma,,79.41,6.88,(25-280),3.20,1.00,discordant
1944,Neogloboquadrina pachyderma,,-50.74,-3.21,(25-280),1.78,0.58,discordant
1945,Neogloboquadrina pachyderma,,-54.92,73.83,(25-280),1.71,0.57,
1946,Neogloboquadrina pachyderma,,-50.74,-3.21,(25-280),1.78,0.58,discordant
1947,Neogloboquadrina pachyderma,,-48.57,-6.00,(25-280),2.67,0.85,
1948,Neogloboquadrina pachyderma,,68.45,-22.30,(25-280),0.89,0.46,
1949,Neogloboquadrina pachyderma,,-51.33,-3.32,(25-280),1.49,0.54,
1950,Neogloboquadrina pachyderma,,-55.02,73.28,(25-280),1.67,0.64,
1951,Neogloboquadrina pachyderma,,-51.33,-3.32,(25-280),1.49,0.54,
1952,Neogloboquadrina pachyderma,,74.38,-2.00,(25-280),-0.11,0.65,
1953,Neogloboquadrina pachyderma,,-53.08,-5.00,(25-280),1.21,0.68,
1954,Neogloboquadrina pachyderma,,-54.00,-6.00,(25-280),1.02,0.80,
1955,Neogloboquadrina pachyderma,,40.41,-25.75,(25-280),14.56,1.43,
1956,Neogloboquadrina pachyderma,,-53.08,-5.00,(25-280),1.21,0.68,
1957,Neogloboquadrina pachyderma,,53.59,-27.12,(25-280),8.50,1.26,
1958,Neogloboquadrina pachyderma,,63.25,2.60,(25-280),8.03,0.94,
1959,Neogloboquadrina pachyderma,,64.57,-0.72,(25-280),5.20,1.61,
1960,Neogloboquadrina pachyderma,,65.10,-2.42,(25-280),3.92,1.44,
1961,Neogloboquadrina pachyderma,,61.14,-2.15,(25-280),8.69,0.79,discordant
1962,Neogloboquadrina pachyderma,,-46.51,-15.33,(25-280),5.49,1.50,
1963,Neogloboquadrina pachyderma,,-49.13,6.71,(25-280),2.84,0.70,
1964,Neogloboquadrina pachyderma,,65.45,-7.65,(25-280),2.49,1.17,
1965,Neogloboquadrina pachyderma,,67.87,-21.76,(25-280),1.77,0.69,
1966,Neogloboquadrina pachyderma,,68.40,-21.39,(25-280),1.03,0.37,
1967,Neogloboquadrina pachyderma,,68.56,-21.21,(25-280),0.97,0.48,
1968,Neogloboquadrina pachyderma,,68.78,-21.06,(25-280),0.72,0.53,
1969,Neogloboquadrina pachyderma,,65.85,-4.07,(25-280),3.79,1.27,
1970,Neogloboquadrina pachyderma,,78.01,8.07,(25-280),3.13,0.81,
1971,Neogloboquadrina pachyderma,,74.18,-0.48,(25-280),-0.16,0.52,
1972,Neogloboquadrina pachyderma,,66.34,-0.36,(25-280),5.25,1.43,
1973,Neogloboquadrina pachyderma,,51.41,-25.76,(25-280),10.40,0.98,
1974,Neogloboquadrina pachyderma,,-49.13,6.71,(25-280),2.84,0.70,
1975,Neogloboquadrina pachyderma,,67.08,-7.32,(25-280),2.55,1.02,
1976,Neogloboquadrina pachyderma,,42.87,-25.26,(25-280),14.03,1.15,
1977,Neogloboquadrina pachyderma,,67.12,-8.30,(25-280),1.77,1.23,
1978,Neogloboquadrina pachyderma,,-53.08,-5.00,(25-280),1.21,0.68,
1979,Neogloboquadrina pachyderma,,67.47,-11.40,(25-280),0.67,1.05,
1980,Neogloboquadrina pachyderma,,44.14,-24.92,(25-280),13.97,1.05,
1981,Neogloboquadrina pachyderma,,69.14,-13.12,(25-280),0.42,0.74,
1982,Neogloboquadrina pachyderma,,66.34,-2.80,(25-280),4.01,1.28,
1983,Neogloboquadrina pachyderma,,45.40,-25.43,(25-280),13.52,0.96,
1984,Neogloboquadrina pachyderma,,65.52,-4.63,(25-280),3.50,1.18,
1985,Neogloboquadrina pachyderma,,48.39,-25.13,(25-280),12.21,0.85,
1986,Neogloboquadrina pachyderma,,65.57,-6.79,(25-280),2.70,0.92,
1987,Neogloboquadrina pachyderma,,-49.13,6.71,(25-280),2.84,0.70,
1988,Neogloboquadrina pachyderma,,50.54,-26.55,(25-280),10.89,1.00,
1989,Neogloboquadrina pachyderma,,65.27,-8.81,(25-280),2.46,1.43,
1990,Neogloboquadrina pachyderma,,67.28,-4.37,(25-280),4.26,1.08,
1991,Neogloboquadrina pachyderma,,66.90,8.04,(25-280),7.59,0.78,discordant
1992,Neogloboquadrina pachyderma,,-54.45,-40.52,(25-280),1.68,0.69,
1993,Neogloboquadrina pachyderma,,-50.74,-3.21,(25-280),1.78,0.58,
1994,Neogloboquadrina pachyderma,,-55.16,-58.09,(25-280),5.08,0.63,
1995,Neogloboquadrina pachyderma,,-53.76,-58.89,(25-280),5.25,0.86,
1996,Neogloboquadrina pachyderma,,-53.76,-58.89,(25-280),5.25,0.86,
1997,Neogloboquadrina pachyderma,,-53.74,-58.90,(25-280),5.29,0.84,
1998,Neogloboquadrina pachyderma,,-53.74,-58.90,(25-280),5.29,0.84,
1999,Neogloboquadrina pachyderma,,-53.61,-58.98,(25-280),5.32,0.69,
2000,Neogloboquadrina pachyderma,,-45.50,1.25,(25-280),6.03,1.03,
2001,Neogloboquadrina pachyderma,,-53.61,-58.98,(25-280),5.32,0.69,
2002,Neogloboquadrina pachyderma,,78.92,6.77,(25-280),3.25,0.90,
2003,Neogloboquadrina pachyderma,,57.50,-48.72,(25-280),4.30,0.61,
2004,Neogloboquadrina pachyderma,,56.33,170.70,(25-280),2.89,0.98,
2005,Neogloboquadrina pachyderma,,49.38,152.88,(25-280),1.96,0.74,
2006,Neogloboquadrina pachyderma,,-44.15,-14.23,(25-280),6.93,1.25,
2007,Neogloboquadrina pachyderma,,-41.85,0.09,(25-280),9.60,1.03,discordant
2008,Neogloboquadrina pachyderma,,62.27,-14.14,(25-280),8.65,0.62,discordant
2009,Neogloboquadrina pachyderma,,-55.16,-58.09,(25-280),5.08,0.63,
2010,Neogloboquadrina pachyderma,,-55.16,-58.09,(25-280),5.08,0.63,discordant
2011,Neogloboquadrina pachyderma,,-47.40,0.29,(25-280),4.49,0.80,
2012,Neogloboquadrina pachyderma,,-57.15,-53.99,(25-280),1.72,0.83,
2013,Neogloboquadrina pachyderma,,-57.15,-53.99,(25-280),1.72,0.83,
2014,Neogloboquadrina pachyderma,,-56.03,-56.94,(25-280),4.14,0.53,discordant
2015,Neogloboquadrina pachyderma,,-57.15,-53.99,(25-280),1.72,0.83,
2016,Neogloboquadrina pachyderma,,-56.03,-56.94,(25-280),4.14,0.53,discordant
2017,Neogloboquadrina pachyderma,,-52.06,-30.47,(25-280),1.43,0.71,
2018,Neogloboquadrina pachyderma,,-56.03,-56.94,(25-280),4.14,0.53,discordant
2019,Neogloboquadrina pachyderma,,-45.77,-57.94,(25-280),5.17,1.86,
2020,Neogloboquadrina pachyderma,,-55.62,-57.63,(25-280),4.69,0.59,discordant
2021,Neogloboquadrina pachyderma,,-50.00,0.06,(25-280),2.71,0.77,discordant
2022,Neogloboquadrina pachyderma,,-50.00,0.06,(25-280),2.71,0.77,
2023,Neogloboquadrina pachyderma,,-55.26,-57.98,(25-280),5.02,0.65,discordant
2024,Neogloboquadrina pachyderma,,-47.40,0.29,(25-280),4.49,0.80,
2025,Neogloboquadrina pachyderma,,-47.40,0.29,(25-280),4.49,0.80,
2026,Neogloboquadrina pachyderma,,-55.26,-57.98,(25-280),5.02,0.65,discordant
2027,Neogloboquadrina pachyderma,,-44.68,80.39,(25-280),9.60,1.00,discordant
2028,Neogloboquadrina pachyderma,,-54.00,-6.00,(25-280),1.02,0.80,
2029,Neogloboquadrina pachyderma,,-41.85,0.09,(25-280),9.60,1.03,discordant
2030,Neogloboquadrina pachyderma,,-46.37,7.04,(25-280),4.90,0.92,discordant
2031,Neogloboquadrina pachyderma,,72.20,-13.00,(25-280),0.94,0.63,
2032,Neogloboquadrina pachyderma,,66.97,7.64,(25-280),7.49,0.81,
2033,Neogloboquadrina pachyderma,,-51.07,67.73,(25-280),2.58,0.64,discordant
2034,Neogloboquadrina pachyderma,,-49.13,-6.00,(25-280),2.54,0.80,
2035,Neogloboquadrina pachyderma,,-49.13,-6.00,(25-280),2.54,0.80,
2036,Neogloboquadrina pachyderma,,72.21,-13.00,(25-280),0.94,0.64,
2037,Neogloboquadrina pachyderma,,-53.22,-50.10,(25-280),4.31,0.63,
2038,Neogloboquadrina pachyderma,,-46.87,-5.72,(25-280),3.47,1.07,discordant
2039,Neogloboquadrina pachyderma,,-54.00,-6.00,(25-280),1.02,0.80,
2040,Neogloboquadrina pachyderma,,-54.25,-40.48,(25-280),1.73,0.66,
2041,Neogloboquadrina pachyderma,,-54.00,-6.00,(25-280),1.02,0.80,
2042,Neogloboquadrina pachyderma,,-50.84,68.02,(25-280),2.57,0.65,
2043,Neogloboquadrina pachyderma,,-51.01,-5.96,(25-280),1.68,0.57,
2044,Neogloboquadrina pachyderma,,-51.01,-5.96,(25-280),1.68,0.57,
2045,Neogloboquadrina pachyderma,,-48.38,64.59,(25-280),2.99,1.01,
2046,Neogloboquadrina pachyderma,,-48.39,-56.93,(25-280),4.69,0.93,discordant
2047,Neogloboquadrina pachyderma,,-48.60,72.67,(25-280),2.65,0.79,discordant
2048,Neogloboquadrina pachyderma,,-48.89,65.96,(25-280),3.07,1.07,
2049,Neogloboquadrina pachyderma,,-48.69,-2.85,(25-280),3.65,1.14,discordant
2050,Neogloboquadrina pachyderma,,-48.95,71.13,(25-280),2.66,0.81,discordant
2051,Neogloboquadrina pachyderma,,-48.69,-2.85,(25-280),3.65,1.14,discordant
2052,Neogloboquadrina pachyderma,,-53.33,-59.10,(25-280),5.35,0.80,
2053,Neogloboquadrina pachyderma,,70.42,-18.95,(25-280),0.53,0.77,
2054,Neogloboquadrina pachyderma,,-48.96,65.93,(25-280),2.97,0.96,
2055,Neogloboquadrina pachyderma,,70.44,-16.08,(25-280),0.59,0.53,
2056,Neogloboquadrina pachyderma,,71.73,-15.58,(25-280),0.76,0.65,
2057,Neogloboquadrina pachyderma,,-48.06,-6.00,(25-280),2.73,0.88,discordant
2058,Neogloboquadrina pachyderma,,-50.72,68.15,(25-280),2.55,0.64,
2059,Neogloboquadrina pachyderma,,-51.01,-5.96,(25-280),1.68,0.57,discordant
2060,Neogloboquadrina pachyderma,,-46.03,96.48,(25-280),7.14,0.98,
2061,Neogloboquadrina pachyderma,,66.93,7.92,(25-280),7.55,0.79,discordant
2062,Neogloboquadrina pachyderma,,64.33,-6.08,(25-280),3.58,1.32,
2063,Neogloboquadrina pachyderma,,67.79,9.58,(25-280),7.33,0.81,
2064,Neogloboquadrina pachyderma,,63.76,-28.66,(25-280),7.06,0.68,discordant
2065,Neogloboquadrina pachyderma,,63.00,-29.91,(25-280),6.64,0.67,discordant
2066,Neogloboquadrina pachyderma,,63.25,-27.60,(25-280),7.25,0.61,discordant
2067,Neogloboquadrina pachyderma,,63.40,-28.06,(25-280),7.26,0.70,discordant
2068,Neogloboquadrina pachyderma,,62.79,-29.89,(25-280),6.64,0.69,discordant
2069,Neogloboquadrina pachyderma,,63.16,-28.84,(25-280),6.90,0.64,discordant
2070,Neogloboquadrina pachyderma,,64.80,-29.60,(25-280),6.82,0.71,
2071,Neogloboquadrina pachyderma,,63.74,-25.74,(25-280),7.32,0.75,
2072,Neogloboquadrina pachyderma,,62.01,-2.17,(25-280),7.90,0.99,
2073,Neogloboquadrina pachyderma,,62.80,-2.45,(25-280),6.17,1.46,
2074,Neogloboquadrina pachyderma,,62.77,-2.51,(25-280),6.21,1.45,
