Sample,Species,Site,Lat,Lon,Depth,Twoa23,SD_Twoa23,Discordant
2559,Trilobatus sacculifer,,2.83,96.39,(0-500),28.22,2.26,
2560,Trilobatus sacculifer,,15.35,-17.19,(0-500),19.82,3.78,
2561,Trilobatus sacculifer,,3.27,96.15,(0-500),15.80,7.08,
2562,Trilobatus sacculifer,,2.82,96.61,(0-500),28.24,2.35,
2563,Trilobatus sacculifer,,26.84,-15.11,(0-500),15.57,2.85,
2564,Trilobatus sacculifer,,26.65,-15.05,(0-500),15.57,2.86,
2565,Trilobatus sacculifer,,-7.01,-34.44,(0-500),27.54,0.66,discordant
2566,Trilobatus sacculifer,,53.40,-27.48,(0-500),7.47,1.74,
2567,Trilobatus sacculifer,,-21.62,-39.98,(0-500),20.84,3.40,
2568,Trilobatus sacculifer,,-4.25,-36.34,(0-500),15.83,7.10,
2569,Trilobatus sacculifer,,50.15,-27.03,(0-500),10.20,1.51,
2570,Trilobatus sacculifer,,43.92,-24.97,(0-500),13.31,1.50,
2571,Trilobatus sacculifer,,27.05,-15.05,(0-500),15.58,2.88,
2572,Trilobatus sacculifer,,42.25,-25.67,(0-500),13.44,1.73,
2573,Trilobatus sacculifer,,26.00,-14.67,(0-500),20.10,1.60,
2574,Trilobatus sacculifer,,38.91,-25.02,(0-500),13.92,2.02,
2575,Trilobatus sacculifer,,40.80,-27.45,(0-500),13.80,1.92,
2576,Trilobatus sacculifer,,37.12,-30.03,(0-500),14.75,2.44,
2577,Trilobatus sacculifer,,26.23,-14.81,(0-500),19.78,1.44,
2578,Trilobatus sacculifer,,44.14,-24.92,(0-500),13.32,1.52,
2579,Trilobatus sacculifer,,26.29,-14.86,(0-500),19.94,1.45,
2580,Trilobatus sacculifer,,42.87,-25.26,(0-500),13.33,1.61,
2581,Trilobatus sacculifer,,26.49,-14.93,(0-500),15.48,2.85,
2582,Trilobatus sacculifer,,40.41,-25.75,(0-500),13.69,1.92,
2583,Trilobatus sacculifer,,26.41,-14.96,(0-500),15.49,2.84,
2584,Trilobatus sacculifer,,38.57,-25.04,(0-500),13.99,2.13,
2585,Trilobatus sacculifer,,26.20,-14.79,(0-500),19.73,1.42,
2586,Trilobatus sacculifer,,15.38,-17.20,(0-500),15.82,3.80,
2587,Trilobatus sacculifer,,2.78,96.42,(0-500),28.31,2.17,
2588,Trilobatus sacculifer,,15.38,-17.25,(0-500),15.82,3.79,
2589,Trilobatus sacculifer,,-0.70,99.76,(0-500),25.05,5.45,
2590,Trilobatus sacculifer,,14.12,-17.52,(0-500),19.80,4.01,
2591,Trilobatus sacculifer,,-0.77,99.27,(0-500),15.99,7.35,
2592,Trilobatus sacculifer,,14.12,-17.52,(0-500),19.80,4.01,
2594,Trilobatus sacculifer,,14.12,-17.53,(0-500),19.80,4.01,
2595,Trilobatus sacculifer,,-0.81,99.65,(0-500),24.70,5.62,
2596,Trilobatus sacculifer,,14.12,-17.54,(0-500),19.81,4.02,
2597,Trilobatus sacculifer,,-0.87,99.80,(0-500),25.41,5.29,
2598,Trilobatus sacculifer,,14.13,-17.45,(0-500),19.78,3.99,
2599,Trilobatus sacculifer,,14.11,-17.55,(0-500),19.76,4.02,
2600,Trilobatus sacculifer,,14.11,-17.60,(0-500),19.65,3.89,
2601,Trilobatus sacculifer,,-0.95,98.26,(0-500),15.67,6.90,
2602,Trilobatus sacculifer,,14.14,-17.65,(0-500),13.55,3.66,
2603,Trilobatus sacculifer,,-1.18,97.98,(0-500),15.83,7.04,
2604,Trilobatus sacculifer,,14.15,-17.87,(0-500),13.54,3.71,
2605,Trilobatus sacculifer,,-1.30,99.72,(0-500),15.95,7.40,
2606,Trilobatus sacculifer,,18.77,-16.89,(0-500),13.31,3.03,
2607,Trilobatus sacculifer,,-1.46,100.23,(0-500),28.70,2.33,
2608,Trilobatus sacculifer,,18.75,-16.83,(0-500),17.03,3.18,
2609,Trilobatus sacculifer,,-0.94,99.52,(0-500),15.84,7.31,
2611,Trilobatus sacculifer,,19.37,-19.93,(0-500),14.14,3.47,
2612,Trilobatus sacculifer,,-0.67,99.12,(0-500),29.02,1.37,
2613,Trilobatus sacculifer,,2.56,96.76,(0-500),24.98,5.25,
2614,Trilobatus sacculifer,,15.40,-17.28,(0-500),15.70,3.70,
2615,Trilobatus sacculifer,,2.49,97.12,(0-500),20.60,7.08,
2616,Trilobatus sacculifer,,15.43,-17.34,(0-500),15.66,3.66,
2617,Trilobatus sacculifer,,2.05,97.80,(0-500),29.36,1.07,
2618,Trilobatus sacculifer,,15.48,-17.36,(0-500),15.71,3.73,
2619,Trilobatus sacculifer,,1.76,96.77,(0-500),15.68,6.94,
2620,Trilobatus sacculifer,,1.68,96.98,(0-500),26.40,3.97,
2621,Trilobatus sacculifer,,15.83,-17.85,(0-500),13.52,3.72,
2622,Trilobatus sacculifer,,1.60,96.66,(0-500),15.88,7.08,
2623,Trilobatus sacculifer,,12.54,-17.56,(0-500),20.22,4.13,
2624,Trilobatus sacculifer,,1.45,98.05,(0-500),29.20,0.92,
2625,Trilobatus sacculifer,,12.54,-17.58,(0-500),20.32,4.17,
2627,Trilobatus sacculifer,,12.54,-17.59,(0-500),20.30,4.17,
2629,Trilobatus sacculifer,,12.54,-17.60,(0-500),20.36,4.18,
2630,Trilobatus sacculifer,,0.34,98.13,(0-500),29.37,0.99,
2631,Trilobatus sacculifer,,12.53,-17.62,(0-500),20.35,4.20,
2632,Trilobatus sacculifer,,-0.50,98.85,(0-500),29.31,1.02,
2633,Trilobatus sacculifer,,12.53,-17.64,(0-500),14.09,4.10,
2634,Trilobatus sacculifer,,-3.67,-37.72,(0-500),27.83,0.66,discordant
2635,Trilobatus sacculifer,,-8.68,112.87,(0-500),13.93,6.45,
